,household_ID,x_cord,y_cord,road_ID,Distance,resident_count,departure_time,type
91,22707.0,-95.39942572250517,28.872526350264714,236.0,9721.937714771404,3,26.3,0
92,14412.0,-94.83094481544173,29.267916708316935,430.0,647.2893526748446,2,23.3,1
93,18482.0,-94.85623764942737,29.262695646999827,428.0,2975.645301770872,4,12.1,2
94,15970.0,-94.84512347174667,29.272439040276723,429.0,2240.74490888649,2,28.8,0
95,31976.0,-95.21934435079616,29.275650212974302,313.0,15096.498889679611,2,28.4,1
96,18738.0,-94.85665275912353,29.2787104706467,428.0,1047.443231078059,2,17.4,0
97,11713.0,-94.77082752463929,29.32033637945016,436.0,784.6837731612865,2,11.5,1
98,506.0,-94.79134485438742,29.28978999595785,434.0,2758.725695827036,1,24.3,0
99,23503.0,-95.37951880338247,28.925282479766626,236.0,2703.563568549011,0,14.3,0
100,7245.0,-94.82570564038043,29.28047154796296,429.0,1654.2060867694133,4,5.4,1
101,9884.0,-94.81244602528984,29.296639588499726,429.0,2947.9307922284206,4,27.1,0
102,30514.0,-95.3164711066136,29.158535203420378,172.0,19728.028743611772,2,15.1,1
103,19195.0,-94.88538836397767,29.234033106610852,428.0,7060.336712539054,1,16.8,1
104,24135.0,-95.59193368088056,28.910007858570836,236.0,24363.630960253213,4,18.0,1
105,31710.0,-95.26777006907413,29.170549004582835,172.0,23260.53691586893,3,18.6,2
106,16919.0,-94.83897228838138,29.264307503363153,430.0,1546.4972040719006,4,20.5,0
107,31373.0,-95.4170581154133,29.105331846808213,219.0,13238.532230174837,0,20.3,2
108,23596.0,-95.32856801875724,28.94571081369689,257.0,2281.7180692704674,3,14.5,0
109,9322.0,-94.80181956992637,29.298740796751797,432.0,3265.554525586699,3,11.8,1
110,3167.0,-94.78635642966464,29.30136393646909,432.0,1514.6876830440742,2,19.3,1
111,31509.0,-95.1262599805196,29.291773900416835,377.0,11134.550319862707,2,16.9,0
112,8308.0,-94.81915218514271,29.289668612648832,429.0,2021.883351453373,1,23.9,0
113,5468.0,-94.81017788609697,29.29382370150095,429.0,3088.9837851678903,1,23.8,1
114,6979.0,-94.81749714792788,29.284746475913085,429.0,2256.016537678572,3,30.9,0
115,9586.0,-94.80650763574737,29.299313920110247,429.0,3687.55149332317,2,20.6,0
116,28605.0,-96.15996626304019,28.62857247079558,3.0,66066.14341943314,1,16.3,1
117,18316.0,-94.85576564133942,29.273539015306888,428.0,1672.6726979082753,1,23.5,0
118,2645.0,-94.78825878924687,29.29917441007403,432.0,1806.7008596034623,2,32.0,0
119,19485.0,-94.8864314822957,29.255389292758643,428.0,4704.089991939466,4,15.5,0
120,30587.0,-95.3088521892618,29.027696704482224,219.0,9363.90489777687,2,16.8,0
121,25679.0,-95.81580788226617,28.895388909886307,236.0,49270.23844401907,1,23.2,1
122,20571.0,-95.0492444997722,29.14561531281663,418.0,26871.034690359324,0,9.3,0
123,871.0,-94.79426533307164,29.29822835523138,432.0,2474.9699458574282,4,31.9,1
124,32080.0,-95.16371200774584,29.22933443174366,377.0,20103.331561914005,1,23.1,0
125,13015.0,-94.82484764238458,29.269198869581533,430.0,336.2593772203379,4,24.6,2
126,28372.0,-96.14821239055411,28.656559971379178,3.0,63701.00393112475,2,20.4,2
127,27493.0,-96.25835493623615,28.738829614654144,3.0,48550.47823383433,1,20.5,0
128,8764.0,-94.79981667988069,29.303859355864734,432.0,2957.8529314915277,1,20.3,1
129,23725.0,-95.49748732269944,28.879998100269585,236.0,15845.363186766559,3,21.7,1
130,16968.0,-94.8419540555242,29.263423792117255,430.0,1894.3632777306345,2,17.7,0
131,3033.0,-94.77857689713328,29.299128055532265,434.0,903.7757181249498,1,23.8,2
132,8148.0,-94.82610669862892,29.285424616597656,429.0,1307.806269847578,1,16.1,0
133,1830.0,-94.79770437772835,29.28434574571882,434.0,3748.3708376413842,2,22.4,1
134,11760.0,-94.77142057083029,29.321959341051738,433.0,765.3201928054724,3,9.9,1
135,19612.0,-94.97804567247323,29.188438098180157,428.0,17891.191687790342,1,17.3,1
136,5628.0,-94.82945361386673,29.289223069718435,429.0,874.1338936318974,3,14.2,1
137,11415.0,-94.77524966488168,29.319738525010663,436.0,882.883817166015,0,22.9,0
138,21992.0,-95.3925675434517,28.884734130751255,236.0,8033.458968734849,1,17.4,1
139,291.0,-94.78932832881404,29.295177466815172,432.0,2154.1088417316887,3,19.9,0
140,4782.0,-94.80924437482,29.280469209870713,430.0,2517.982019546194,2,3.6,0
141,12723.0,-94.7688193614829,29.31711006059265,436.0,416.64111190602296,3,17.9,1
142,5335.0,-94.81352807299902,29.284343218105093,430.0,2618.173409236349,3,13.0,0
143,6994.0,-94.81910447382135,29.279778679739824,430.0,1819.2901807179123,4,19.1,1
144,12915.0,-94.83304753256999,29.267451562537424,430.0,865.9768782204413,2,9.7,1
145,4554.0,-94.81186260544541,29.281514887271292,430.0,2423.15463162399,2,7.7,1
146,28612.0,-96.20551800572125,28.729813952610368,3.0,52435.49426862027,2,24.1,0
147,21831.0,-95.32672879007823,28.931865177348215,257.0,2427.6766018059284,1,24.3,1
148,5976.0,-94.82184733401432,29.29194355694676,429.0,1769.3473353061884,2,24.8,0
149,16431.0,-94.84410854795217,29.287909129990197,429.0,765.9840778662855,2,27.7,1
150,3677.0,-94.77512890884961,29.303979296586284,432.0,221.80952885183072,1,22.8,2
151,23657.0,-95.4200474472691,28.893972341480357,236.0,8209.867867618526,2,18.2,0
152,5788.0,-94.81334819524484,29.293379698927527,429.0,2732.226235179098,4,19.1,0
153,11304.0,-94.77434358366193,29.311368104133038,436.0,559.3943338925918,1,15.3,0
154,51.0,-94.79786901286877,29.288650872995078,432.0,3411.5993128470604,4,20.8,0
155,18684.0,-94.84952701237113,29.2545877534321,430.0,3099.006543143668,4,14.9,1
156,11219.0,-94.78112536010215,29.303537504962467,432.0,885.7469398813344,1,13.6,0
157,19111.0,-94.88720742098698,29.246382553757172,428.0,5722.528166006426,1,22.4,0
158,33098.0,-95.32617509279162,28.985357740934145,257.0,6427.009017777276,2,10.7,1
159,15917.0,-94.83987769406805,29.27840096459559,429.0,1334.3578529427368,3,23.5,0
160,21371.0,-94.77520857863551,29.36911891410026,431.0,977.3363393805704,1,20.6,1
161,27482.0,-96.01005581895642,28.693536687908974,3.0,69722.89902928873,0,10.3,1
162,28080.0,-96.01448118415068,28.670343832017817,3.0,71487.02107387857,3,12.7,0
163,22199.0,-95.39767827649536,28.936663023496582,236.0,2609.4292045026823,2,18.5,2
164,14396.0,-94.83615246143319,29.2664748607901,430.0,1204.834745158831,2,15.3,1
165,18730.0,-94.8515907273447,29.274894094736585,428.0,1778.2501618435526,1,13.7,0
166,16179.0,-94.87135471192926,29.286410470282707,428.0,1048.5743213681083,3,23.2,2
167,23457.0,-95.37106567542354,28.93414572418002,236.0,1699.085463549671,4,18.3,0
168,32006.0,-95.1045695920459,29.238002290986365,377.0,17271.570133207984,3,23.1,0
169,20086.0,-95.09287900317663,29.121005617127707,418.0,32080.021970888625,3,16.6,1
170,9519.0,-94.80795682042158,29.29944036680418,429.0,3544.4900539767264,0,26.1,0
171,5884.0,-94.82719192457758,29.290395719469654,429.0,1145.354768688151,1,12.3,1
172,4388.0,-94.8050163182897,29.285438344387266,430.0,3300.7523617539305,3,19.2,2
173,6073.0,-94.82423065519293,29.288339186067734,429.0,1452.399734052027,6,17.7,0
174,30049.0,-95.38378353632922,29.138000015158994,219.0,17026.253015513976,7,20.5,0
175,29542.0,-95.33480764036393,29.09363834465135,219.0,12847.927903598258,4,15.8,0
176,17815.0,-94.8472116406589,29.25847716600275,430.0,2647.0735213960997,1,30.4,0
177,21504.0,-94.66190559000238,29.44561774838137,431.0,16840.579632317364,4,19.8,0
178,22662.0,-95.36616690615939,28.93533860261198,236.0,1860.4868129254758,2,22.7,1
179,16342.0,-94.87223780076931,29.286261227237677,428.0,1144.432700730778,2,19.7,0
180,16580.0,-94.84163114801048,29.267496829651844,430.0,1818.2416401345083,2,18.4,2
181,23282.0,-95.3317736137295,28.942182150895192,257.0,1791.051469046292,4,18.0,0
182,29010.0,-96.10449250767181,28.660752212351127,3.0,66005.57084597465,1,17.5,1
183,32651.0,-95.38875225920118,29.004952022335523,219.0,73.10580494716588,1,24.0,0
184,21066.0,-94.58177285011618,29.505338098171748,431.0,28581.292155642244,5,23.8,1
185,16353.0,-94.86544174830257,29.283181081908563,428.0,481.59090376759235,4,25.6,1
186,22469.0,-95.40673761365917,28.944329121084657,236.0,3314.0500881713656,4,15.6,0
187,17112.0,-94.84050112577354,29.26094563871176,430.0,1836.3788640817304,4,22.3,1
188,10669.0,-94.77584888609196,29.306741370755105,432.0,399.20965666357205,3,20.9,0
189,18319.0,-94.8503567529614,29.26565138289744,430.0,2788.5629459126408,2,22.4,0
190,714.0,-94.80270448414308,29.29605935858221,432.0,3453.5822294467225,3,20.7,0
191,19052.0,-94.89379474001596,29.237950753194212,428.0,7020.500718201228,1,13.6,1
192,21184.0,-94.64280277894164,29.462397226893696,431.0,19847.045824126628,2,13.7,2
193,5875.0,-94.81611318902813,29.291886833224705,429.0,2392.55569718612,3,16.0,1
194,5032.0,-94.80574265650256,29.295424178074402,429.0,3616.34033902301,3,22.5,2
195,32277.0,-95.29778856427373,29.225423806685974,172.0,17454.53147063403,2,29.3,0
196,13378.0,-94.83078270187231,29.264516539233014,430.0,662.526399945451,3,25.9,1
197,4526.0,-94.81018956599227,29.28202041179987,430.0,2591.2551877164765,1,12.9,2
198,29413.0,-95.3378608702842,29.08076895968737,219.0,11248.820809238316,2,15.8,0
199,11852.0,-94.76930845103597,29.310432805168293,436.0,498.65668317774276,0,18.6,0
200,21669.0,-95.38791691132691,28.89016437034577,236.0,7256.761976735422,6,16.1,1
201,73.0,-94.79308812502777,29.290189553097296,432.0,2871.6150825063673,3,22.7,0
202,5932.0,-94.81661062482848,29.292460796521592,429.0,2352.2806027284014,0,24.6,1
203,20186.0,-95.0827254021141,29.115549116079347,418.0,32057.168663759447,1,20.9,0
204,4630.0,-94.80926311547347,29.277478772814128,430.0,2264.331083126989,2,20.8,1
205,12319.0,-94.76958915120603,29.314433391850475,436.0,106.41787077297556,1,19.8,1
206,7098.0,-94.81894057799438,29.28119076420576,430.0,1993.5424374536974,1,19.6,0
207,21508.0,-94.6468127793182,29.45516594569884,431.0,18914.337381497604,2,17.2,2
208,25155.0,-95.66748675734601,28.96881684673391,219.0,31370.00572230483,3,28.7,1
209,22501.0,-95.41176975220031,28.92861568760796,236.0,4478.835229805179,5,19.0,0
210,25761.0,-95.79126914533401,28.81307783616998,236.0,49126.88255217073,3,15.2,0
211,11185.0,-94.77766414951581,29.30696456955012,432.0,577.3055337313056,1,18.1,1
212,4226.0,-94.80752986913336,29.282744355902956,430.0,2858.7670622859278,4,17.1,1
213,13477.0,-94.82690300302602,29.269629307670748,430.0,424.6463284697517,1,17.6,0
214,21442.0,-94.4106069369035,29.586747066809284,440.0,30932.015483896288,4,27.6,1
215,31200.0,-95.34743224805828,29.11395943314108,219.0,14688.583753695142,1,15.9,1
216,10956.0,-94.77461759677304,29.31079443041737,436.0,631.009499456962,4,17.5,1
217,16745.0,-94.83864387150004,29.268831693893404,430.0,1509.2452818136742,2,12.5,0
218,3705.0,-94.78591200075424,29.299476881736204,432.0,1551.8320697709391,4,27.8,0
219,32355.0,-95.1307301689516,29.273046031869036,377.0,13543.686795220237,1,30.0,2
220,1439.0,-94.8054657606977,29.28861599793405,429.0,3540.898145060001,1,20.9,0
221,14729.0,-94.83561619505635,29.27148711148703,430.0,1304.0021158653642,5,19.7,2
222,33357.0,-95.1985455483268,29.028137038490957,257.0,20115.584742365663,0,22.5,0
223,1566.0,-94.80258836251957,29.288026840062,430.0,3726.700603280785,2,17.1,2
224,10317.0,-94.77873333155348,29.306706403171233,432.0,667.2312917724604,1,7.3,2
225,1280.0,-94.80264512077416,29.29373294927519,432.0,3552.1811475877034,3,20.1,1
226,20057.0,-95.0093722198294,29.163033731505084,428.0,22650.108567571177,5,7.7,1
227,2289.0,-94.73611762997065,29.328944942150514,433.0,4085.2081739628898,4,23.8,0
228,23930.0,-95.46854505412598,29.019962501630268,219.0,9113.866097903088,0,24.5,1
229,12937.0,-94.82474120639645,29.270552572526324,430.0,508.9311917608882,0,14.0,0
230,4889.0,-94.81320146622298,29.284533194037685,430.0,2657.460681767056,3,13.7,2
231,27012.0,-95.85326559582816,28.6988924838578,236.0,61638.826555197855,2,22.4,0
232,16957.0,-94.84768365234012,29.264848604310753,430.0,2498.3683803184936,3,21.1,1
233,30511.0,-95.36559856094374,29.119573741655504,219.0,14891.952626006527,6,22.5,1
234,4875.0,-94.81330374031639,29.285350609825898,429.0,2700.5396688418004,0,19.2,1
235,19127.0,-94.91367920574812,29.252797947624465,428.0,7104.670975614967,1,14.8,1
236,24413.0,-95.56997427033545,28.890474926387274,236.0,22622.99701607554,3,14.5,1
237,4212.0,-94.81251905562749,29.283848184610356,430.0,2623.053998117254,1,20.9,2
238,21685.0,-95.40198775093315,28.943085169188425,236.0,2806.9253357897333,3,20.3,1
239,7520.0,-94.82469042732839,29.28181554720989,429.0,1647.2672412958484,3,26.1,2
240,3883.0,-94.78213729071015,29.301566948324826,432.0,1060.5054455596544,0,21.1,2
241,7694.0,-94.8190268773471,29.285158451779242,429.0,2078.4034931295773,2,25.7,2
242,29133.0,-96.30913176480158,28.75234930303233,3.0,44677.256736200965,5,20.7,0
243,18421.0,-94.84738227115555,29.269130174256617,430.0,2476.0109896868194,1,19.0,0
244,9690.0,-94.8082807618962,29.296402162929898,429.0,3377.443225198481,2,21.7,0
245,23292.0,-95.35488714202238,28.90168678749368,257.0,4736.9894474367575,3,16.7,2
246,3682.0,-94.78684714247343,29.29914219981551,432.0,1664.2570929530582,3,20.3,0
247,28249.0,-96.25687406079534,28.761235509644756,3.0,46106.72849558075,3,25.7,1
248,516.0,-94.79315165837625,29.29327704578237,432.0,2642.9346112691765,4,23.8,1
249,19305.0,-94.90688406147815,29.230927997227543,428.0,8566.884110043839,1,19.9,1
250,18009.0,-94.86341930822137,29.27309302042517,428.0,1586.839661810315,0,17.0,0
251,24669.0,-95.46793986361065,29.006303241601323,219.0,8831.596829230943,5,20.1,1
252,27892.0,-96.27293650131908,28.690531977209417,3.0,53459.09156223395,1,26.3,0
253,27591.0,-96.07005559484833,28.64431552856277,3.0,69977.2657439451,4,16.9,0
254,22305.0,-95.39593338709085,28.929966346303715,236.0,2965.987205570256,5,33.6,0
255,24825.0,-95.57229378956933,28.852131107243192,236.0,24821.063831930365,1,20.5,1
256,5606.0,-94.82686733721428,29.28826061761779,429.0,1159.3253780883226,0,14.4,0
257,27651.0,-96.16615695521,28.70277262276439,3.0,57697.83602738322,1,22.4,0
258,33242.0,-95.3324619505109,28.988605582423208,219.0,6567.768421143134,5,21.7,2
259,6616.0,-94.82637123900537,29.277734757203465,430.0,1425.98034131189,4,10.2,0
260,846.0,-94.79913604345789,29.293483003010703,432.0,3210.0184648310938,1,16.1,1
261,32599.0,-95.32475203831235,28.93658937630042,257.0,2514.044510493277,0,18.3,0
262,16241.0,-94.8457781432645,29.26999020680601,430.0,2317.062566899824,2,22.5,1
263,5420.0,-94.8093828644941,29.295209411958226,429.0,3217.2065102925667,2,19.6,0
264,4242.0,-94.80327380223417,29.280998816942684,430.0,3066.944963607385,2,21.6,1
265,8417.0,-94.82182434073631,29.286443429662675,429.0,1741.8838368249258,1,20.5,0
266,10190.0,-94.78038431467145,29.31116496137472,432.0,1155.9280015498077,4,21.2,1
267,16188.0,-94.87399321932726,29.28140999617747,428.0,1432.0948057060964,4,22.9,1
268,3249.0,-94.78372831577448,29.295621157602945,434.0,1631.082087569783,1,29.9,1
269,25630.0,-95.59018521797785,28.843918453907946,236.0,27069.17925259942,4,19.6,0
270,3018.0,-94.7864643370932,29.297593655128765,432.0,1719.3231132873195,1,10.3,1
271,21665.0,-95.41636818232564,28.934085159668744,236.0,4648.529759239881,2,17.0,0
272,20115.0,-94.97424586619505,29.195416660335116,428.0,16973.728363537946,2,17.2,0
273,14211.0,-94.83903863166007,29.261324739915022,430.0,1667.7713027982243,1,20.0,0
274,12335.0,-94.77148351578224,29.313779562798974,436.0,121.17149406960033,3,21.5,0
275,33225.0,-95.41806485016568,28.99296279740423,219.0,3584.334143960116,1,18.8,0
276,8404.0,-94.82141881336928,29.285780161130084,429.0,1801.4948392429953,4,13.1,1
277,22019.0,-95.34330581164785,28.939211827002502,257.0,453.0585067477791,4,21.6,0
278,7537.0,-94.82226411457691,29.280611311557323,430.0,1820.658104200763,3,16.5,1
279,4087.0,-94.80370877907116,29.28212481882889,430.0,3117.6261819095507,5,28.2,1
280,23009.0,-95.3923130139008,28.93675953309187,236.0,2096.263693827111,2,17.9,0
281,23007.0,-95.41020689650665,28.87875162497824,236.0,9363.931152652915,5,20.7,0
282,18785.0,-94.87754306488605,29.266627099628046,428.0,2962.1100826267175,0,18.3,1
283,24563.0,-95.45284876601374,28.944344414009898,236.0,8440.508210368773,3,18.2,0
284,18364.0,-94.84713596029117,29.26941224928657,430.0,2453.8388400037247,2,29.9,1
285,32824.0,-95.16106161114504,29.08165941389459,219.0,27176.922223518424,4,19.8,0
286,7175.0,-94.82193298208847,29.28498885371188,429.0,1769.0882735586688,2,16.8,0
287,9023.0,-94.82677839501801,29.293964848401647,429.0,1353.854180994023,4,13.7,0
288,5131.0,-94.80631123887343,29.29447408042968,429.0,3527.211893847528,3,21.4,0
289,19006.0,-94.90302846532926,29.244011383735852,428.0,6988.775011910216,3,14.0,0
290,9825.0,-94.80225654910812,29.298480243692794,432.0,3320.5732959432576,8,12.2,0
291,15855.0,-94.85215309427211,29.287982032544587,428.0,1142.0354840018867,3,12.1,1
292,1114.0,-94.79485232731258,29.297961475622333,432.0,2547.8901317111386,4,20.5,0
293,26812.0,-95.91236169439205,28.68193474896326,236.0,68411.12807342721,2,20.2,1
294,33232.0,-95.31875955671507,28.981029932630005,257.0,6290.737844700876,0,21.4,0
295,32801.0,-95.37967826332856,28.98879582208457,219.0,2220.7260970545462,1,16.2,1
296,19278.0,-94.88770884620553,29.23759320806676,428.0,6745.780114729645,4,21.2,1
297,18797.0,-94.85865927297307,29.254034367059198,428.0,4028.077966273367,0,22.8,0
298,26815.0,-96.06930244192425,28.564782012448887,3.0,78242.64033726216,1,16.2,1
299,5459.0,-94.8133327576967,29.292234080437158,429.0,2705.072443746767,2,16.4,1
300,6046.0,-94.8261042462282,29.29012174074928,429.0,1258.386067838086,4,21.7,0
301,2553.0,-94.72878603696583,29.329686512295478,433.0,4904.603523385881,1,22.7,1
302,30459.0,-95.26017105389742,29.073484897713374,219.0,16790.106437708244,3,27.5,0
303,22361.0,-95.36097426742306,28.89650716483059,257.0,5533.775758894479,1,28.4,0
304,28597.0,-96.14302753122816,28.734913080700537,3.0,55916.95717513887,2,30.7,0
305,28613.0,-96.26130959761356,28.76914988047057,3.0,44987.929138121086,0,12.0,1
306,29132.0,-96.04263465105632,28.751426173887523,3.0,62030.493172981725,2,23.0,0
307,11349.0,-94.77001040268381,29.319602193876243,436.0,692.328326407644,2,21.5,0
308,18947.0,-94.8715398600992,29.244860833597382,428.0,5289.07844970485,4,23.2,0
309,24636.0,-95.46910343882176,28.931904618716167,236.0,10411.032973025043,2,18.1,1
310,25134.0,-95.5114643359692,28.890190629021717,236.0,16583.0230872579,2,17.1,0
311,25009.0,-95.4338819706668,28.942356962565025,236.0,6346.138797851916,4,17.1,0
312,8314.0,-94.83653792762328,29.288507224146052,429.0,82.9305967639331,7,4.0,0
313,2360.0,-94.7304493099352,29.335364513099442,433.0,4810.845063770846,1,23.1,1
314,15370.0,-94.84422703663645,29.27752618324128,429.0,1612.0987504514092,5,20.0,0
